experiment,category,classifier,training shape,sample_length,coverage,k,max_depth,n_estimators,score,score type
1.01,multiclass,Random Forest,(undefined),200,2,3,10,20,0.24137931,accuracy
1.01,multiclass,Random Forest,(undefined),200,2,1,6,20,0.24137931,accuracy
1.01,multiclass,Random Forest,(undefined),200,2,3,6,20,0.24137931,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,1,2,20,0.24137931,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,3,2,20,0.24137931,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,5,2,20,0.24137931,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,18,20,0.240740741,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,14,20,0.240740741,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,5,14,60,0.240740741,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,5,18,60,0.240740741,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,18,60,0.240740741,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,14,20,0.237037037,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,3,2,60,0.237037037,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,3,2,140,0.237037037,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,5,6,60,0.237037037,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,5,6,100,0.237037037,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,18,100,0.237037037,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,3,6,60,0.237037037,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,5,18,60,0.237037037,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,5,10,20,0.237037037,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,10,20,0.237037037,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,10,20,0.237037037,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,1,2,20,0.237037037,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,14,20,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,1,2,60,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,1,6,180,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,1,14,100,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,1,18,100,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,3,2,60,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,3,6,100,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,3,6,140,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,3,10,140,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,3,18,100,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,5,2,60,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,5,2,100,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,5,2,140,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,5,2,180,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,5,6,60,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,5,6,100,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,5,6,140,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,5,6,180,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,5,18,60,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,5,18,180,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,2,60,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,2,100,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,2,140,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,2,180,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,6,60,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,6,100,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,6,140,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,6,180,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,10,60,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,10,100,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,10,140,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,10,180,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,14,60,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,14,100,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,14,140,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,14,180,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,18,60,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,18,100,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,18,140,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,18,180,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,2,60,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,2,100,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,2,140,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,2,180,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,6,60,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,6,100,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,6,140,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,6,180,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,10,60,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,10,100,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,10,140,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,10,180,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,14,60,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,14,100,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,14,140,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,14,180,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,18,60,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,18,100,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,18,140,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,18,180,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,10,20,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,10,20,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,5,6,20,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,6,20,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,6,20,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,7,2,20,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,9,2,20,0.236363636,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,7,14,20,0.235294118,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,3,2,60,0.235294118,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,5,6,140,0.235294118,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,5,14,140,0.235294118,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,5,18,180,0.235294118,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,7,18,60,0.235294118,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,7,10,20,0.235294118,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,5,6,20,0.235294118,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,7,6,20,0.235294118,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,3,2,100,0.233333333,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,3,2,180,0.233333333,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,5,2,60,0.233333333,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,5,10,100,0.233333333,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,10,60,0.233333333,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,10,180,0.233333333,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,14,60,0.233333333,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,14,180,0.233333333,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,18,140,0.233333333,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,18,180,0.233333333,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,14,60,0.233333333,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,18,60,0.233333333,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,18,180,0.233333333,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,5,6,20,0.233333333,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,6,20,0.233333333,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,2,20,0.233333333,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,5,2,100,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,5,2,140,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,5,2,180,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,5,6,140,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,5,6,180,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,5,10,140,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,5,10,180,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,2,60,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,2,100,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,2,140,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,2,180,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,6,60,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,6,100,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,6,140,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,6,180,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,10,100,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,10,140,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,14,100,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,14,140,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,2,60,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,2,100,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,2,140,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,2,180,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,6,60,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,6,100,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,6,140,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,6,180,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,10,60,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,10,100,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,10,140,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,10,180,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,14,100,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,14,140,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,14,180,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,18,100,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,9,18,140,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,5,14,180,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,3,10,20,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,5,10,20,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,6,20,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,5,2,20,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,7,2,20,0.22962963,accuracy
1.01,multiclass,Random Forest,(undefined),100,10,3,2,20,0.225925926,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,5,14,20,0.222222222,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,9,14,20,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,3,2,180,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,3,18,140,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,5,2,60,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,5,6,180,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,7,2,100,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,7,10,60,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,7,10,100,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,7,10,140,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,7,10,180,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,7,14,60,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,7,14,100,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,7,14,140,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,7,14,180,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,7,18,100,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,7,18,140,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,7,18,180,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,9,10,60,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,9,10,100,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,9,14,60,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,9,14,100,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,9,14,140,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,9,14,180,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,9,18,60,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,9,18,100,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,9,18,140,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,9,18,180,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,9,10,20,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),400,10,5,2,20,0.220588235,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,1,6,140,0.218181818,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,3,2,140,0.218181818,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,3,2,180,0.218181818,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,3,14,100,0.218181818,accuracy
1.01,multiclass,Random Forest,(undefined),100,2,3,14,180,0.218181818,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,3,2,60,0.214814815,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,3,2,100,0.214814815,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,5,14,100,0.214814815,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,7,18,100,0.214814815,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,7,18,140,0.214814815,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,7,18,180,0.214814815,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,9,18,180,0.214814815,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,5,10,100,0.207407407,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,5,10,140,0.207407407,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,5,10,180,0.207407407,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,5,14,140,0.207407407,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,7,14,100,0.207407407,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,7,14,140,0.207407407,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,7,14,180,0.207407407,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,7,18,60,0.207407407,accuracy
1.01,multiclass,Random Forest,(undefined),200,10,5,6,20,0.207407407,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,5,18,20,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,7,18,20,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,9,18,20,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),200,2,7,18,20,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),200,2,9,18,20,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,5,14,20,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,7,14,20,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,9,14,20,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),200,2,5,14,20,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),200,2,7,14,20,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),200,2,9,14,20,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,1,6,100,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,3,2,100,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,3,2,180,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,3,6,100,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,3,6,140,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,3,10,60,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,3,10,140,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,5,2,60,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,5,2,100,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,5,2,140,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,5,2,180,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,5,6,60,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,5,6,100,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,5,6,140,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,5,6,180,0.206896552,accuracy
1.01,multiclass,Random Forest,(undefined),100,1,5,10,60,0.206896552,accuracy
